age,ageSD,MaO18,MaO18SD
125.562,1.25562,-9.98,0.1
125.589,1.25589,-9.97,0.1
125.615,1.25615,-9.85,0.1
125.641,1.25641,-9.68,0.1
125.668,1.25668,-9.76,0.1
125.694,1.25694,-9.64,0.1
125.72,1.2572,-10,0.1
125.746,1.25746,-9.5,0.1
125.773,1.25773,-9.88,0.1
125.799,1.25799,-9.75,0.1
125.825,1.25825,-9.73,0.1
125.852,1.25852,-9.81,0.1
125.878,1.25878,-9.74,0.1
125.904,1.25904,-10.08,0.1
125.93,1.2593,-9.96,0.1
125.957,1.25957,-9.93,0.1
125.983,1.25983,-9.88,0.1
126.009,1.26009,-10.1,0.1
126.036,1.26036,-9.96,0.1
126.062,1.26062,-9.93,0.1
126.088,1.26088,-10.03,0.1
126.114,1.26114,-10.06,0.1
126.141,1.26141,-10.24,0.1
126.167,1.26167,-10.13,0.1
126.193,1.26193,-9.91,0.1
126.22,1.2622,-10.06,0.1
126.246,1.26246,-10.03,0.1
126.272,1.26272,-10.11,0.1
126.298,1.26298,-10.31,0.1
126.325,1.26325,-10.09,0.1
126.351,1.26351,-10.33,0.1
126.377,1.26377,-10.45,0.1
126.404,1.26404,-10.48,0.1
126.43,1.2643,-10.36,0.1
126.456,1.26456,-10.01,0.1
126.482,1.26482,-10.2,0.1
126.509,1.26509,-10.21,0.1
126.535,1.26535,-10.22,0.1
126.561,1.26561,-10.36,0.1
126.587,1.26587,-10.35,0.1
126.614,1.26614,-10.3,0.1
126.64,1.2664,-9.94,0.1
126.666,1.26666,-10.23,0.1
126.693,1.26693,-10.42,0.1
126.719,1.26719,-10.59,0.1
126.745,1.26745,-10.36,0.1
126.771,1.26771,-10.29,0.1
126.798,1.26798,-10.49,0.1
126.824,1.26824,-10.43,0.1
126.85,1.2685,-10.49,0.1
126.877,1.26877,-10.21,0.1
126.903,1.26903,-10.07,0.1
126.929,1.26929,-10.21,0.1
126.955,1.26955,-10.36,0.1
126.982,1.26982,-10.52,0.1
127.008,1.27008,-10.22,0.1
127.034,1.27034,-10.53,0.1
127.061,1.27061,-10.5,0.1
127.087,1.27087,-9.75,0.1
127.113,1.27113,-9.56,0.1
127.139,1.27139,-9.66,0.1
127.166,1.27166,-9.79,0.1
127.192,1.27192,-9.84,0.1
127.218,1.27218,-10.06,0.1
127.245,1.27245,-10.38,0.1
127.271,1.27271,-10.57,0.1
127.297,1.27297,-10.06,0.1
127.323,1.27323,-10.36,0.1
127.35,1.2735,-10.41,0.1
127.376,1.27376,-10.41,0.1
127.402,1.27402,-10.51,0.1
127.429,1.27429,-10.18,0.1
127.455,1.27455,-10.09,0.1
127.481,1.27481,-10.51,0.1
127.507,1.27507,-10.22,0.1
127.534,1.27534,-10.35,0.1
127.56,1.2756,-10.25,0.1
127.586,1.27586,-10.66,0.1
127.613,1.27613,-10.54,0.1
127.639,1.27639,-10.25,0.1
127.665,1.27665,-9.58,0.1
127.691,1.27691,-9.82,0.1
127.718,1.27718,-10.27,0.1
127.744,1.27744,-10.24,0.1
127.756,1.27756,-9.89,0.1
127.767,1.27767,-9.99,0.1
127.779,1.27779,-9.94,0.1
127.79,1.2779,-10.2,0.1
127.802,1.27802,-10.31,0.1
127.813,1.27813,-10.23,0.1
127.825,1.27825,-10.41,0.1
127.837,1.27837,-10.65,0.1
127.854,1.27854,-10.43,0.1
127.865,1.27865,-10.23,0.1
127.871,1.27871,-10.42,0.1
127.883,1.27883,-10.5,0.1
127.894,1.27894,-10.42,0.1
127.906,1.27906,-10.85,0.1
127.918,1.27918,-10.53,0.1
127.929,1.27929,-10.57,0.1
127.941,1.27941,-10.66,0.1
127.952,1.27952,-10.92,0.1
127.964,1.27964,-10.68,0.1
127.975,1.27975,-10.74,0.1
127.987,1.27987,-10.94,0.1
128.01,1.2801,-10.86,0.1
128.022,1.28022,-10.8,0.1
128.033,1.28033,-11.11,0.1
128.045,1.28045,-10.94,0.1
128.056,1.28056,-10.87,0.1
128.079,1.28079,-10.73,0.1
128.103,1.28103,-10.98,0.1
128.114,1.28114,-10.19,0.1
128.126,1.28126,-11.04,0.1
128.137,1.28137,-11.06,0.1
128.149,1.28149,-11.06,0.1
128.172,1.28172,-10.46,0.1
128.184,1.28184,-10.26,0.1
128.195,1.28195,-10.56,0.1
128.207,1.28207,-10.46,0.1
128.218,1.28218,-10.4,0.1
128.23,1.2823,-10.35,0.1
128.241,1.28241,-10.34,0.1
128.253,1.28253,-9.81,0.1
128.276,1.28276,-10.02,0.1
128.3,1.283,-10.46,0.1
128.323,1.28323,-10.09,0.1
128.347,1.28347,-10.48,0.1
128.37,1.2837,-10.2,0.1
128.394,1.28394,-10.43,0.1
128.417,1.28417,-10.38,0.1
128.441,1.28441,-10.2,0.1
128.464,1.28464,-10.18,0.1
128.488,1.28488,-10.11,0.1
128.511,1.28511,-9.9,0.1
128.534,1.28534,-9.79,0.1
128.546,1.28546,-9.76,0.1
128.558,1.28558,-9.33,0.1
128.57,1.2857,-9.62,0.1
128.581,1.28581,-9.81,0.1
128.593,1.28593,-9.83,0.1
128.605,1.28605,-9.55,0.1
128.617,1.28617,-9.32,0.1
128.628,1.28628,-9.79,0.1
128.64,1.2864,-9.8,0.1
128.652,1.28652,-9.76,0.1
128.659,1.28659,-9.68,0.1
128.666,1.28666,-9.73,0.1
128.675,1.28675,-9.25,0.1
128.682,1.28682,-9.03,0.1
128.689,1.28689,-9.6,0.1
128.699,1.28699,-9.43,0.1
128.706,1.28706,-9.73,0.1
128.713,1.28713,-9.53,0.1
128.722,1.28722,-9.57,0.1
128.729,1.28729,-9.47,0.1
128.736,1.28736,-9.54,0.1
128.746,1.28746,-9.45,0.1
128.753,1.28753,-9.15,0.1
128.76,1.2876,-9.14,0.1
128.769,1.28769,-8.86,0.1
128.776,1.28776,-8.69,0.1
128.783,1.28783,-9.04,0.1
128.793,1.28793,-9.34,0.1
128.804,1.28804,-8.93,0.1
128.816,1.28816,-9.19,0.1
128.828,1.28828,-8.92,0.1
128.839,1.28839,-9.05,0.1
128.851,1.28851,-8.98,0.1
128.863,1.28863,-9.26,0.1
128.875,1.28875,-9.02,0.1
128.886,1.28886,-9,0.1
128.898,1.28898,-8.85,0.1
128.91,1.2891,-8.83,0.1
128.922,1.28922,-8.63,0.1
128.933,1.28933,-8.85,0.1
128.945,1.28945,-8.48,0.1
128.957,1.28957,-8.04,0.1
128.968,1.28968,-7.7,0.1
128.98,1.2898,-7.65,0.1
128.992,1.28992,-7.12,0.1
129.004,1.29004,-7.18,0.1
129.015,1.29015,-7.56,0.1
129.027,1.29027,-7.58,0.1
129.039,1.29039,-7.6,0.1
129.051,1.29051,-7.05,0.1
129.062,1.29062,-7.52,0.1
129.074,1.29074,-7.57,0.1
129.093,1.29093,-7.23,0.1
129.111,1.29111,-7.48,0.1
129.13,1.2913,-7.35,0.1
129.148,1.29148,-7.52,0.1
129.167,1.29167,-7.61,0.1
129.185,1.29185,-7.49,0.1
129.204,1.29204,-7.34,0.1
129.223,1.29223,-7.15,0.1
129.241,1.29241,-7.44,0.1
129.26,1.2926,-7.31,0.1
129.278,1.29278,-7.35,0.1
129.297,1.29297,-7.14,0.1
129.316,1.29316,-7.27,0.1
129.334,1.29334,-7.13,0.1
129.353,1.29353,-7.17,0.1
129.371,1.29371,-7.21,0.1
129.39,1.2939,-7.17,0.1
129.409,1.29409,-7.07,0.1
129.427,1.29427,-7.26,0.1
129.446,1.29446,-7.48,0.1
129.464,1.29464,-6.38,0.1
129.483,1.29483,-6.54,0.1
129.502,1.29502,-6.71,0.1
129.52,1.2952,-6.98,0.1
129.539,1.29539,-7.5,0.1
129.557,1.29557,-8.72,0.1
129.576,1.29576,-6.88,0.1
129.594,1.29594,-7.29,0.1
129.725,1.29725,-7.48,0.1
129.743,1.29743,-6.47,0.1
129.762,1.29762,-7.52,0.1
129.78,1.2978,-6.94,0.1
129.799,1.29799,-7.52,0.1
129.818,1.29818,-6.97,0.1
129.836,1.29836,-7.07,0.1
129.855,1.29855,-6.94,0.1
129.873,1.29873,-7.66,0.1
129.892,1.29892,-7.28,0.1
129.901,1.29901,-7.28,0.1
129.911,1.29911,-7.22,0.1
129.92,1.2992,-7.4,0.1
129.929,1.29929,-7.25,0.1
129.948,1.29948,-7.34,0.1
129.967,1.29967,-7.38,0.1
129.986,1.29986,-7.2,0.1
130.004,1.30004,-7.28,0.1
130.023,1.30023,-7.3,0.1
130.042,1.30042,-7.4,0.1
130.061,1.30061,-7.44,0.1
130.079,1.30079,-7.3,0.1
130.098,1.30098,-7.09,0.1
130.117,1.30117,-7.39,0.1
130.136,1.30136,-7.29,0.1
130.154,1.30154,-7.32,0.1
130.173,1.30173,-7.43,0.1
130.192,1.30192,-7.42,0.1
130.211,1.30211,-7.65,0.1
130.229,1.30229,-7.26,0.1
130.248,1.30248,-7.32,0.1
130.267,1.30267,-7.09,0.1
130.286,1.30286,-7.62,0.1
130.304,1.30304,-7.33,0.1
130.323,1.30323,-6.48,0.1
130.342,1.30342,-6.34,0.1
130.361,1.30361,-7.18,0.1
130.379,1.30379,-6.98,0.1
130.398,1.30398,-7.33,0.1
130.417,1.30417,-7.19,0.1
130.436,1.30436,-7.45,0.1
130.454,1.30454,-7.15,0.1
130.473,1.30473,-6.92,0.1
130.492,1.30492,-7.2,0.1
130.511,1.30511,-6.89,0.1
130.529,1.30529,-6.38,0.1
130.548,1.30548,-6.61,0.1
130.567,1.30567,-6.93,0.1
130.586,1.30586,-6.65,0.1
130.604,1.30604,-6.63,0.1
130.623,1.30623,-6.96,0.1
130.642,1.30642,-6.94,0.1
130.661,1.30661,-6.72,0.1
130.679,1.30679,-7.02,0.1
130.698,1.30698,-6.54,0.1
130.717,1.30717,-7.03,0.1
130.736,1.30736,-6.94,0.1
130.754,1.30754,-6.93,0.1
130.773,1.30773,-6.59,0.1
130.826,1.30826,-6.1,0.1
130.879,1.30879,-6.03,0.1
130.932,1.30932,-6.5,0.1
130.984,1.30984,-7.25,0.1
131.037,1.31037,-6.71,0.1
131.09,1.3109,-6.71,0.1
131.143,1.31143,-6.96,0.1
131.196,1.31196,-6.73,0.1
131.249,1.31249,-6.62,0.1
131.302,1.31302,-6.72,0.1
131.354,1.31354,-6.81,0.1
131.407,1.31407,-6.94,0.1
131.46,1.3146,-6.62,0.1
131.513,1.31513,-7.13,0.1
131.566,1.31566,-6.77,0.1
131.619,1.31619,-7.12,0.1
131.672,1.31672,-6.76,0.1
131.725,1.31725,-7.1,0.1
131.777,1.31777,-6.59,0.1
131.83,1.3183,-6.88,0.1
131.883,1.31883,-6.69,0.1
131.936,1.31936,-6.78,0.1
131.989,1.31989,-6.25,0.1
132.042,1.32042,-6.33,0.1
132.095,1.32095,-6.68,0.1
132.147,1.32147,-6.84,0.1
132.412,1.32412,-6.55,0.1
132.465,1.32465,-6.66,0.1
132.517,1.32517,-6.62,0.1
132.57,1.3257,-6.72,0.1
132.623,1.32623,-6.69,0.1
132.676,1.32676,-6.54,0.1
132.745,1.32745,-6.81,0.1
132.814,1.32814,-6.61,0.1
132.883,1.32883,-5.79,0.1
132.952,1.32952,-6.62,0.1
133.021,1.33021,-6.88,0.1
133.09,1.3309,-6.64,0.1
133.125,1.33125,-6.85,0.1
133.159,1.33159,-6.57,0.1
133.194,1.33194,-6.76,0.1
133.228,1.33228,-6.79,0.1
133.263,1.33263,-6.34,0.1
133.297,1.33297,-6.94,0.1
133.332,1.33332,-7.13,0.1
133.366,1.33366,-7.22,0.1
133.401,1.33401,-7.46,0.1
133.435,1.33435,-6.96,0.1
133.47,1.3347,-7.79,0.1
133.504,1.33504,-7.79,0.1
133.539,1.33539,-7.62,0.1
133.573,1.33573,-7.96,0.1
133.608,1.33608,-7.08,0.1
133.642,1.33642,-6.95,0.1
133.677,1.33677,-6.79,0.1
133.711,1.33711,-6.59,0.1
133.746,1.33746,-7,0.1
133.78,1.3378,-6.9,0.1
133.815,1.33815,-6.83,0.1
133.849,1.33849,-7.08,0.1
133.884,1.33884,-7.07,0.1
133.953,1.33953,-6.22,0.1
133.987,1.33987,-6.36,0.1
134.022,1.34022,-6.34,0.1
134.056,1.34056,-6.61,0.1
134.091,1.34091,-6.91,0.1
134.125,1.34125,-7.05,0.1
134.16,1.3416,-7.11,0.1
134.194,1.34194,-7.03,0.1
134.229,1.34229,-6.87,0.1
134.263,1.34263,-6.68,0.1
134.401,1.34401,-7.02,0.1
134.47,1.3447,-6.91,0.1
134.539,1.34539,-6.82,0.1
134.608,1.34608,-6.96,0.1
134.677,1.34677,-6.84,0.1
134.746,1.34746,-6.84,0.1
134.815,1.34815,-6.96,0.1
134.884,1.34884,-6.73,0.1
134.987,1.34987,-6.88,0.1
135.09,1.3509,-6.7,0.1
135.193,1.35193,-6.9,0.1
135.296,1.35296,-7.13,0.1
135.398,1.35398,-7.17,0.1
135.501,1.35501,-6.97,0.1
135.604,1.35604,-8.03,0.1
135.707,1.35707,-7.73,0.1
135.81,1.3581,-8.27,0.1
135.913,1.35913,-7.94,0.1
135.924,1.35924,-8.12,0.1
135.935,1.35935,-7.82,0.1
135.946,1.35946,-8.05,0.1
135.958,1.35958,-7.91,0.1
135.969,1.35969,-8.06,0.1
135.98,1.3598,-8.21,0.1
135.991,1.35991,-8.2,0.1
136.002,1.36002,-7.81,0.1
136.013,1.36013,-7.98,0.1
136.025,1.36025,-7.8,0.1
136.036,1.36036,-8.26,0.1
136.047,1.36047,-8.1,0.1
136.058,1.36058,-8.29,0.1
136.069,1.36069,-8.31,0.1
136.08,1.3608,-8.13,0.1
136.092,1.36092,-8.15,0.1
136.103,1.36103,-8.21,0.1
136.114,1.36114,-8.06,0.1
136.125,1.36125,-7.92,0.1
136.136,1.36136,-8.1,0.1
136.147,1.36147,-8.26,0.1
136.158,1.36158,-8.44,0.1
136.17,1.3617,-7.85,0.1
136.181,1.36181,-7.76,0.1
136.192,1.36192,-7.89,0.1
136.203,1.36203,-7.84,0.1
136.214,1.36214,-7.85,0.1
136.225,1.36225,-7.79,0.1
136.237,1.36237,-7.78,0.1
136.248,1.36248,-7.72,0.1
136.259,1.36259,-7.86,0.1
136.27,1.3627,-7.92,0.1
136.281,1.36281,-8.16,0.1
136.292,1.36292,-8.04,0.1
136.304,1.36304,-8.04,0.1
136.315,1.36315,-7.97,0.1
136.326,1.36326,-8.05,0.1
136.337,1.36337,-8.24,0.1
136.348,1.36348,-8.13,0.1
136.359,1.36359,-7.99,0.1
136.37,1.3637,-8.35,0.1
136.382,1.36382,-8.22,0.1
136.393,1.36393,-8.51,0.1
136.404,1.36404,-8.24,0.1
136.415,1.36415,-8.52,0.1
136.426,1.36426,-8.33,0.1
136.437,1.36437,-8.5,0.1
136.449,1.36449,-8.34,0.1
136.46,1.3646,-8.32,0.1
136.476,1.36476,-8.65,0.1
136.482,1.36482,-8.12,0.1
136.488,1.36488,-8.32,0.1
136.504,1.36504,-8.13,0.1
136.51,1.3651,-8.4,0.1
136.516,1.36516,-8.13,0.1
136.532,1.36532,-8.54,0.1
136.543,1.36543,-8.21,0.1
136.549,1.36549,-8.06,0.1
136.56,1.3656,-7.97,0.1
136.571,1.36571,-8.08,0.1
136.582,1.36582,-7.41,0.1
136.588,1.36588,-7.59,0.1
136.599,1.36599,-7.96,0.1
136.612,1.36612,-6.8,0.1
136.633,1.36633,-7.04,0.1
136.654,1.36654,-7.81,0.1
136.675,1.36675,-6.95,0.1
136.696,1.36696,-6.89,0.1
136.717,1.36717,-6.87,0.1
136.738,1.36738,-8.04,0.1
136.759,1.36759,-7.92,0.1
136.78,1.3678,-7.93,0.1
136.801,1.36801,-7.73,0.1
136.822,1.36822,-7.93,0.1
136.843,1.36843,-7.72,0.1
136.864,1.36864,-7.77,0.1
136.885,1.36885,-8,0.1
136.906,1.36906,-8.06,0.1
136.927,1.36927,-7.59,0.1
136.948,1.36948,-7.48,0.1
136.969,1.36969,-8.07,0.1
136.99,1.3699,-7.98,0.1
137.011,1.37011,-7.98,0.1
137.032,1.37032,-7.7,0.1
137.053,1.37053,-7.56,0.1
137.074,1.37074,-7.7,0.1
137.094,1.37094,-7.74,0.1
137.115,1.37115,-7.79,0.1
137.136,1.37136,-8.07,0.1
137.157,1.37157,-7.96,0.1
137.199,1.37199,-8.11,0.1
137.241,1.37241,-8.1,0.1
137.283,1.37283,-8.04,0.1
137.325,1.37325,-8.05,0.1
137.367,1.37367,-8.44,0.1
137.409,1.37409,-8.44,0.1
137.451,1.37451,-8.15,0.1
137.493,1.37493,-8.48,0.1
137.535,1.37535,-8.08,0.1
137.576,1.37576,-7.52,0.1
137.618,1.37618,-7.91,0.1
137.66,1.3766,-7.88,0.1
137.702,1.37702,-7.74,0.1
137.744,1.37744,-7.89,0.1
137.786,1.37786,-7.79,0.1
137.828,1.37828,-7.71,0.1
137.87,1.3787,-7.68,0.1
138.54,1.3854,-7.63,0.1
138.582,1.38582,-7.88,0.1
138.624,1.38624,-8.21,0.1
138.666,1.38666,-8.3,0.1
138.708,1.38708,-8.2,0.1
138.75,1.3875,-8.42,0.1
138.792,1.38792,-8.02,0.1
138.834,1.38834,-8.25,0.1
138.876,1.38876,-7.88,0.1
138.918,1.38918,-7.83,0.1
138.96,1.3896,-7.72,0.1
139.002,1.39002,-7.19,0.1
139.043,1.39043,-7.34,0.1
139.085,1.39085,-8.06,0.1
139.127,1.39127,-7.33,0.1
139.169,1.39169,-7.84,0.1
139.211,1.39211,-8.13,0.1
139.253,1.39253,-8.05,0.1
139.404,1.39404,-8.2,0.1
139.554,1.39554,-8.47,0.1
139.705,1.39705,-8.48,0.1
139.855,1.39855,-7.89,0.1
140.006,1.40006,-8.31,0.1
140.157,1.40157,-8.16,0.1
140.307,1.40307,-8.24,0.1
140.458,1.40458,-8.15,0.1
140.608,1.40608,-8.2,0.1
140.759,1.40759,-8.03,0.1
140.91,1.4091,-8.29,0.1
141.06,1.4106,-8.07,0.1
141.211,1.41211,-8.19,0.1
141.362,1.41362,-7.39,0.1
141.512,1.41512,-7.91,0.1
141.663,1.41663,-7.94,0.1
141.813,1.41813,-7.2,0.1
141.964,1.41964,-7.19,0.1
141.996,1.41996,-7.37,0.1
142.028,1.42028,-7.15,0.1
142.06,1.4206,-7.42,0.1
142.092,1.42092,-8.19,0.1
142.124,1.42124,-8.33,0.1
142.156,1.42156,-8.22,0.1
142.187,1.42187,-8.22,0.1
142.219,1.42219,-8.09,0.1
142.251,1.42251,-8.43,0.1
142.283,1.42283,-8.11,0.1
142.315,1.42315,-7.94,0.1
142.347,1.42347,-7.39,0.1
142.379,1.42379,-7.62,0.1
142.411,1.42411,-8,0.1
142.443,1.42443,-7.47,0.1
142.475,1.42475,-7.43,0.1
142.507,1.42507,-8.31,0.1
142.539,1.42539,-8.43,0.1
142.571,1.42571,-8.28,0.1
142.602,1.42602,-8.42,0.1
142.634,1.42634,-8.61,0.1
142.666,1.42666,-8.87,0.1
142.698,1.42698,-8.51,0.1
142.73,1.4273,-9.09,0.1
142.762,1.42762,-8.68,0.1
142.794,1.42794,-8.72,0.1
142.826,1.42826,-8.76,0.1
142.858,1.42858,-8.51,0.1
142.89,1.4289,-8.68,0.1
142.922,1.42922,-9.05,0.1
142.954,1.42954,-8.98,0.1
142.986,1.42986,-9.11,0.1
143.017,1.43017,-9.08,0.1
143.049,1.43049,-8.85,0.1
143.081,1.43081,-8.62,0.1
143.113,1.43113,-8.51,0.1
143.145,1.43145,-8.59,0.1
143.177,1.43177,-8.07,0.1
143.209,1.43209,-7.44,0.1
143.248,1.43248,-7.8,0.1
143.287,1.43287,-7.74,0.1
143.326,1.43326,-7.83,0.1
143.365,1.43365,-8.74,0.1
143.404,1.43404,-8.26,0.1
143.444,1.43444,-8.22,0.1
143.483,1.43483,-9.04,0.1
143.522,1.43522,-8.84,0.1
143.561,1.43561,-8.83,0.1
143.6,1.436,-7.82,0.1
143.639,1.43639,-7.88,0.1
143.678,1.43678,-8.07,0.1
143.717,1.43717,-8.51,0.1
143.756,1.43756,-8.68,0.1
143.795,1.43795,-8.74,0.1
143.834,1.43834,-8.78,0.1
143.873,1.43873,-9.01,0.1
143.913,1.43913,-8.96,0.1
143.952,1.43952,-8.78,0.1
143.991,1.43991,-9.11,0.1
144.03,1.4403,-9.37,0.1
144.069,1.44069,-9.44,0.1
144.147,1.44147,-9.49,0.1
144.225,1.44225,-9.41,0.1
144.303,1.44303,-9.5,0.1
144.382,1.44382,-9.24,0.1
144.46,1.4446,-9.26,0.1
144.538,1.44538,-8.4,0.1
144.616,1.44616,-8.08,0.1
144.694,1.44694,-9.14,0.1
144.773,1.44773,-9.26,0.1
144.851,1.44851,-9.48,0.1
144.929,1.44929,-9.56,0.1
145.15,1.4515,-9.59,0.1
145.23,1.4523,-9.57,0.1
145.3,1.453,-9.36,0.1
145.38,1.4538,-9.45,0.1
145.46,1.4546,-9.26,0.1
145.54,1.4554,-9.59,0.1
145.61,1.4561,-9.36,0.1
145.69,1.4569,-9.38,0.1
145.77,1.4577,-9.5,0.1
145.84,1.4584,-9.5,0.1
145.92,1.4592,-9.51,0.1
146,1.46,-9.67,0.1
146.07,1.4607,-9.59,0.1
146.15,1.4615,-9.54,0.1
146.23,1.4623,-9.57,0.1
146.31,1.4631,-9.63,0.1
146.38,1.4638,-9.61,0.1
146.46,1.4646,-9.68,0.1
146.54,1.4654,-9.56,0.1
146.61,1.4661,-9.81,0.1
146.69,1.4669,-9.74,0.1
146.77,1.4677,-9.82,0.1
146.85,1.4685,-9.78,0.1
146.92,1.4692,-10.1,0.1
147,1.47,-9.85,0.1
147.08,1.4708,-10.13,0.1
147.15,1.4715,-10.12,0.1
147.23,1.4723,-10.27,0.1
147.31,1.4731,-10.43,0.1
147.39,1.4739,-10.78,0.1
147.46,1.4746,-10.55,0.1
147.54,1.4754,-10.08,0.1
147.62,1.4762,-9.93,0.1
147.69,1.4769,-9.64,0.1
147.77,1.4777,-9.55,0.1
147.85,1.4785,-9.79,0.1
147.92,1.4792,-9.62,0.1
148,1.48,-9.67,0.1
148.08,1.4808,-9.54,0.1
148.16,1.4816,-9.56,0.1
148.23,1.4823,-9.46,0.1
148.31,1.4831,-9.75,0.1
148.39,1.4839,-9.8,0.1
148.46,1.4846,-9.95,0.1
148.54,1.4854,-9.29,0.1
148.62,1.4862,-10.21,0.1
148.7,1.487,-9.65,0.1
148.77,1.4877,-10.15,0.1
148.85,1.4885,-9.95,0.1
148.93,1.4893,-9.65,0.1
149,1.49,-9.88,0.1
149.08,1.4908,-9.34,0.1
149.16,1.4916,-8.92,0.1
149.23,1.4923,-9.06,0.1
149.31,1.4931,-8.62,0.1
149.39,1.4939,-9.03,0.1
149.47,1.4947,-8.75,0.1
149.54,1.4954,-9.23,0.1
149.62,1.4962,-8.69,0.1
149.7,1.497,-9.2,0.1
149.77,1.4977,-8.73,0.1
149.85,1.4985,-9.54,0.1
149.93,1.4993,-9.2,0.1
150.01,1.5001,-9.33,0.1
